@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute nd numeric
@attribute entropy numeric
@attribute la numeric
@attribute AGE {7938632.0,138.0,9707.0,8300.0,3937699.0,243437.0,243505.0,259621.0,2.8470231E7,242.0,582042.0,93843.0,0.0,2335332.0,1064838.0,712043.0,2276333.0,961875.0,4451746.0,774853.0,6931638.0,431175.0,5287162.0,5286572.0,1.2041838E7,4760979.0,2113213.0,1575119.0,4290911.0,2868435.0,4703288.0,544814.0,3254401.0,1283829.0,3491681.0,null}
@attribute CountDeclClassVariable_delta numeric
@attribute CountSemicolon_delta numeric
@attribute CountDeclmethodNameDefault_delta numeric
@attribute SumCyclomaticModified_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLineCode_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclClassmethodName_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute CountDeclmethodNamePublic_delta numeric
@attribute CountDeclClass_delta numeric
@attribute CountDeclmethodNameProtected_delta numeric
@attribute CountStmt_delta numeric
@attribute s13 numeric
@attribute s18 numeric
@attribute s46 numeric
@attribute s50 numeric
@attribute s75 numeric
@attribute s94 numeric
@attribute s112 numeric
@attribute s118 numeric
@attribute s145 numeric
@attribute s162 numeric
@attribute s174 numeric
@attribute s252 numeric
@attribute s263 numeric
@attribute s286 numeric
@attribute s319 numeric
@attribute s344 numeric
@attribute s370 numeric
@attribute s394 numeric
@attribute s418 numeric
@attribute s423 numeric
@attribute s464 numeric
@attribute s487 numeric
@attribute s500 numeric
@attribute s562 numeric
@attribute s569 numeric
@attribute s620 numeric
@attribute s755 numeric
@attribute s768 numeric
@attribute s782 numeric
@attribute s783 numeric
@attribute s792 numeric
@attribute s980 numeric
@attribute s1095 numeric
@attribute s1262 numeric
@attribute s1267 numeric
@attribute s1275 numeric
@attribute s1277 numeric
@attribute s1306 numeric
@attribute s1308 numeric
@attribute s1351 numeric
@attribute s1420 numeric
@attribute s1427 numeric
@attribute s1631 numeric
@attribute s1733 numeric
@attribute s2030 numeric
@attribute s2218 numeric
@attribute s2245 numeric
@attribute s2584 numeric
@attribute s2959 numeric
@attribute s2984 numeric
@attribute s3207 numeric
@attribute s3266 numeric
@attribute s3336 numeric
@attribute s3719 numeric
@attribute s4101 numeric
@attribute s5029 numeric
@attribute s5652 numeric
@attribute s6776 numeric
@attribute s6826 numeric
@attribute s6890 numeric
@attribute s6960 numeric
@attribute s7053 numeric
@attribute s7068 numeric
@attribute s7237 numeric
@attribute s7729 numeric
@attribute s9832 numeric
@attribute bug_introducing {0,1}

@data
20,5,200,7,1,0,0,null,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,1,111,0,0,1,4,1,0,15,15,1,9,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,157,17,1,0,9,null,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,1,121,0,0,0,2,0,0,6,16,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,202,127,1,0,127,null,6,25,0,10,16,49,0,20,125,2,0,2,1,0,36,1,11,0,0,2,4,4,0,6,20,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,206,4,1,0,2,null,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,1,11,0,0,1,14,4,0,5,10,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,205,58,1,0,53,null,4,12,0,7,9,26,3,4,48,0,1,2,1,0,20,1,1111,0,0,0,24,2,1,27,97,2,49,0,8,0,38,1,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,180,4,1,0,2,null,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,11,0,0,1,2,2,0,3,10,0,6,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,143,5,1,0,3,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,121,0,0,1,10,4,0,8,25,2,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,16,207,19,1,0,12,null,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,121,0,0,0,14,1,0,4,33,3,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,202,167,2,0.707619,137,null,-1,16,0,13,15,42,8,8,107,0,-1,5,0,4,29,0,1101,1,1,0,32,2,0,34,87,1,42,0,8,0,36,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,202,32,2,0.707619,15,null,0,-1,0,0,-2,-2,0,0,-2,0,0,0,0,0,-1,0,111,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,202,248,2,0.707619,132,null,0,8,0,5,0,16,0,0,16,0,0,0,0,0,13,0,1181,1,1,0,0,0,0,0,201,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,202,4,2,0.707619,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,202,2,2,0.707619,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,1,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,202,13,2,0.707619,7,null,0,1,0,1,4,2,0,-2,1,0,0,0,0,0,2,0,161,1,1,0,9,1,0,4,24,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,202,74,2,0.707619,70,null,1,13,0,8,7,25,4,8,66,0,0,4,0,0,21,0,111,1,1,0,15,0,0,2,16,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,202,64,2,0.707619,55,null,-2,10,0,3,4,16,2,2,46,0,0,2,0,0,13,0,111,1,1,3,14,4,0,0,9,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,8,202,4,2,0.707619,4,null,0,2,0,1,0,4,0,0,4,0,0,0,0,0,3,0,121,1,1,0,1,0,0,0,11,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,202,2,2,0.707619,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,202,48,2,0.707619,39,null,0,12,0,5,6,17,2,3,30,0,0,2,0,0,17,0,151,1,1,0,13,1,0,3,16,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,24,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,202,47,2,0.707619,40,null,0,10,0,4,5,15,2,3,33,0,0,2,0,0,14,0,121,1,1,3,23,0,0,5,16,0,21,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,19,2,0,0,0,0,0,0,0,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,202,7,2,0.707619,4,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111,1,1,0,5,2,0,0,8,2,6,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,202,6,2,0.707619,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,202,2,2,0.707619,1,null,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,111,1,1,0,5,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,344,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,14,1,0,0,9,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,199,4,1,0,3,null,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,111,0,0,0,2,0,0,14,5,0,7,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23,273,2,1,0,2,null,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,1,141,0,0,0,30,5,5,27,136,2,44,0,0,0,19,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,31,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,1,272,14,1,0,7,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,1,19,4,0,4,24,2,117,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,161,1,1,1,1,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,161,0,0,0,6,2,0,3,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,161,1,1,1,1,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,12,1,0,2,35,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,24,203,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1121,0,0,0,12,0,1,8,32,1,33,0,0,3,15,0,27,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,20,35,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,4,158,32,1,0,25,null,0,10,0,1,1,13,0,5,18,0,0,0,0,0,11,1,111,0,0,0,4,0,0,0,20,0,21,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,392,139,1,0,122,null,0,27,0,16,10,56,7,11,105,0,0,1,0,6,43,1,121,0,0,4,13,2,1,2,130,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,161,15,1,0,8,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,111,1,0,2,7,9,0,1,20,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,228,14,1,0.764205,13,null,0,4,1,2,3,8,1,2,12,0,0,0,0,0,6,1,181,0,0,0,16,1,0,2,144,0,0,0,0,0,19,13,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
20,23,228,4,1,0.764205,3,null,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,141,0,0,0,130,5,5,29,135,2,44,0,0,0,19,1,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,31,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19,6,183,8,1,0.970951,7,null,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,121,0,0,0,4,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,183,12,1,0.970951,10,null,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,111,0,0,0,3,1,0,1,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,16,185,5,1,0,4,null,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,121,0,0,0,13,1,0,4,35,3,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8,278,39,1,0,31,null,0,5,0,4,2,13,2,2,23,0,0,2,0,0,9,1,1111,0,0,0,124,2,1,29,97,2,49,0,8,0,35,1,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,213,0,10,0.813608,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,11,1,1,5,7,0,11,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,263,32,1,0,28,null,0,2,0,3,0,12,0,0,24,0,0,0,0,0,5,1,121,0,0,0,9,1,0,8,20,1,14,0,0,0,4,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16,5,148,3,1,0,2,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,121,0,0,0,9,1,0,8,20,1,14,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1,371,4,1,0.784942,4,null,0,1,0,1,1,3,1,1,4,0,0,1,0,0,2,1,121,0,0,0,5,22,0,1,1,0,140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20,371,50,1,0.784942,47,null,9,13,0,4,15,19,4,3,44,0,2,2,1,0,17,1,151,0,0,0,64,232,0,119,49,12,169,0,0,0,15,0,1,0,1,0,3,0,0,0,0,6,0,0,4,4,0,0,0,0,0,0,0,1,59,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,371,13,1,0.784942,13,null,0,7,0,2,4,9,1,0,13,0,0,1,0,0,9,1,121,0,0,0,10,22,0,1,20,1,137,0,0,0,13,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,15,371,49,1,0.784942,49,null,0,14,0,11,3,38,1,2,49,0,0,1,0,0,25,1,171,0,0,0,6,23,0,1,64,2,123,0,0,0,17,0,37,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33,26,2,0,0,0,0,0,0,21,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,1
21,11,195,12,1,0,6,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,131,0,0,1,117,5,0,4,18,0,0,0,0,0,26,0,5,0,1,0,1,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,1,202,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,13,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,6,279,82,1,0,82,null,0,37,0,13,15,61,0,13,82,1,0,1,0,0,50,1,161,0,0,0,16,0,1,0,23,0,118,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
11,1,203,226,1,0.724518,226,null,1,77,0,21,36,148,5,21,226,2,4,3,1,0,99,1,11,0,0,0,10,0,0,0,40,10,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,203,16,1,0.724518,14,null,0,2,0,1,2,5,1,0,12,0,0,1,0,0,3,1,121,0,0,0,5,0,0,3,2,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,203,31,1,0.724518,31,null,0,10,0,3,7,20,0,0,31,1,0,1,0,0,13,1,131,0,0,0,16,4,0,2,5,0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,203,216,1,0.724518,216,null,0,63,1,26,40,144,3,14,216,5,0,7,3,0,91,1,1101,0,0,0,22,0,0,8,36,10,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,210,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,3,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,20,181,8,1,0.721928,4,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,1,0,61,23,0,18,49,12,57,0,0,0,12,0,1,0,0,0,3,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,1,59,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,181,2,1,0.721928,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,1,0,9,2,0,0,20,1,36,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,230,7,1,0.964079,4,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,5,0,0,2,20,5,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,230,11,1,0.964079,11,null,0,3,0,1,2,6,1,0,11,0,0,1,0,0,4,1,121,0,0,0,7,0,0,2,2,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,329,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,1,11,1,0,0,25,0,1,1,20,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,278,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,5,0,0,11,20,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,203,78,1,0,78,null,2,20,0,6,12,44,2,9,78,0,0,2,1,0,27,1,11,4,0,0,14,0,0,0,8,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,139,99,1,0,67,null,4,13,0,0,8,14,0,5,35,0,0,0,0,0,13,1,1211,0,0,0,16,3,0,6,19,1,6,0,0,0,9,0,8,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1
20,1,213,127,1,0.815569,127,null,0,43,0,12,35,73,0,18,127,2,0,2,1,0,56,1,161,0,0,0,6,0,0,6,14,12,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
20,0,213,87,1,0.815569,78,null,0,23,0,8,19,44,0,9,69,1,0,1,0,0,31,1,161,0,0,0,0,0,0,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20,4,213,18,1,0.815569,10,null,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1161,0,0,0,11,3,0,4,17,1,4,0,0,0,7,0,6,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
21,1,171,818,1,0.546556,818,null,9,191,2,71,125,343,35,95,818,1,6,27,3,1,263,1,181,0,0,2,178,12,2,80,66,12,74,0,0,0,38,8,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,171,118,1,0.546556,118,null,0,21,0,6,23,44,1,5,118,1,1,1,1,0,28,1,161,0,0,4,110,4,0,6,12,0,4,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,158,50,1,0.972471,50,null,0,5,0,3,7,16,1,8,50,2,1,2,1,0,9,1,11,0,0,0,12,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
