@relation 'MyHadoop-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_day {' Tuesday',' Wednesday',' Thursday',' Friday',' Monday',' Saturday',' Sunday'}
@attribute commit_hour numeric
@attribute change_log_length numeric
@attribute RatioCommentToCode_delta numeric
@attribute s24 numeric
@attribute s26 numeric
@attribute s28 numeric
@attribute s53 numeric
@attribute s56 numeric
@attribute s94 numeric
@attribute s170 numeric
@attribute s204 numeric
@attribute s252 numeric
@attribute s253 numeric
@attribute s501 numeric
@attribute s586 numeric
@attribute s665 numeric
@attribute s744 numeric
@attribute s804 numeric
@attribute s814 numeric
@attribute s953 numeric
@attribute s1073 numeric
@attribute s1076 numeric
@attribute s1108 numeric
@attribute s1247 numeric
@attribute s2418 numeric
@attribute s2622 numeric
@attribute s2718 numeric
@attribute s4080 numeric
@attribute s4108 numeric
@attribute s7268 numeric
@attribute s7312 numeric
@attribute s8576 numeric
@attribute s9215 numeric
@attribute s10796 numeric
@attribute s14398 numeric
@attribute s31243 numeric
@attribute s33098 numeric
@attribute s33551 numeric
@attribute s33576 numeric
@attribute s34089 numeric
@attribute s34455 numeric
@attribute s34685 numeric
@attribute s34699 numeric
@attribute bug_introducing {0,1}

@data
' Friday',1,219,0,291,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',5,211,0,211,1,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',5,226,0,211,0,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',5,226,0,211,0,11,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',18,190,0.05,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
' Friday',18,207,0,2111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
' Friday',18,259,-0.01,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',18,285,0.01,291,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',21,199,-0.04,271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',21,296,0,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
' Friday',21,296,-0.01,211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',22,268,0,2211,1,1,0,0,0,0,0,0,0,0,1,12,5,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,268,0.01,2241,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,268,0.01,2121,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,268,0,2201,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,268,0,2401,1,1,0,0,0,2,0,0,0,0,11,1,6,0,2,0,0,0,44,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,268,0,2401,1,1,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',22,268,-0.01,2291,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',22,195,-0.09,231,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Saturday',1,183,0,2121,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Saturday',1,198,0,2121,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Saturday',1,200,0.16,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
' Saturday',1,200,-0.01,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
' Saturday',1,200,0.18,281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
' Saturday',7,228,0.01,271,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',7,204,0.01,271,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',7,244,0.01,271,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',10,274,-0.04,271,1,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',10,204,-0.04,271,1,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',14,245,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',14,204,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',14,260,0,2311,0,11,0,0,0,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0.03,43141,1,0,0,0,47111,1,0,0,0,0,0,5,226,1,21,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,4361,1,0,0,0,4741,1,0,0,0,0,0,0,2,1,2,171,0,0,0,4,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0.08,43101,1,0,0,0,4741,12,0,0,0,0,0,0,238,1,21,2,0,0,0,23,0,45,0,1,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43121,1,1,0,0,47101,1,0,0,0,0,0,0,210,1,2,4,0,0,0,11,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43271,1,0,0,0,47291,1,0,0,0,0,0,0,24,117,21,44,0,0,0,2,0,0,0,1,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43201,1,0,0,0,47231,1,0,0,0,0,0,0,234,1,2,9,0,0,2,19,0,107,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.01,4381,1,0,0,0,4781,1,0,0,0,0,0,0,22,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0.03,4321,1,0,0,0,4721,1,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0.02,4341,1,0,0,0,4741,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,0,4341,1,0,0,0,4741,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,0,4381,1,0,0,0,4771,11,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,4391,1,0,0,0,4761,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.01,4391,1,0,0,0,4761,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,-0.17,4371,1,0,0,0,4742,1,0,0,0,0,0,0,21,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,0,43101,1,0,0,0,4791,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43131,1,0,0,0,4711,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,0.01,43141,1,0,0,0,4751,11,0,0,0,0,0,1,210,1,2,0,0,0,0,8,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0.01,4351,1,0,0,0,4751,1,0,0,0,0,0,0,2,111,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.01,4341,1,0,0,0,4741,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43281,1,0,0,0,47251,14,0,0,0,0,0,1,236,13,23,103,0,0,1,12,2,37,0,1,11,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43531,1,0,0,0,47691,1,0,0,0,0,0,5,215,135,21,1091,0,1,11,4,0,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,4351,1,0,0,0,4761,11,0,0,4,0,0,0,212,1,21,0,0,0,0,6,2,15,0,1,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.01,43231,1,0,0,0,47201,11,0,0,0,3,0,0,223,12,22,7,0,0,0,6,3,18,0,1,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.17,43161,1,0,0,0,47141,1,0,0,0,0,0,0,212,1,2,8,0,0,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,4381,1,0,0,0,4781,1,0,0,0,0,0,0,26,1,2,0,0,0,0,0,0,16,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,4361,1,0,0,0,4761,1,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,9,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43151,1,0,0,0,47151,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,0,43171,1,0,0,0,47171,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,5752,-0.02,43121,1,0,0,0,47121,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,5752,-0.15,4381,1,0,0,0,4731,12,0,0,0,0,0,0,223,1,2,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',19,202,0.01,151,1,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',19,202,-0.13,1151,1,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',19,202,-0.03,1231,1,0,0,0,2221,0,0,0,0,0,0,0,2,0,0,8,0,0,3,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',23,191,0,291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',23,206,0,2101,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
' Tuesday',23,216,0,271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',0,307,0.01,2211,1,1,0,0,0,0,0,0,0,0,0,2,5,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
' Wednesday',0,307,0.04,2251,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
' Wednesday',0,307,-0.48,2121,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',0,307,-0.04,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',0,307,0,2401,1,1,0,0,0,2,0,0,0,0,1,0,6,0,2,0,0,0,44,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',0,307,0.01,2131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',0,307,0,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',0,307,-0.03,281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
' Wednesday',0,307,0.01,2281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
' Wednesday',3,322,0,2221,0,1,0,0,0,0,0,0,0,0,0,2,6,0,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
' Wednesday',3,322,0.05,2201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
' Wednesday',3,322,-0.52,2121,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',3,322,-0.04,231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',3,322,0,2401,0,1,0,0,0,2,0,0,0,0,1,0,6,0,2,0,0,0,44,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',3,322,0,2141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',3,322,0,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',3,322,-0.03,281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
' Wednesday',3,322,0,2271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
' Wednesday',4,184,-0.2,271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',4,199,-0.2,271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',19,219,0,2401,1,1,0,0,0,2,0,0,0,0,1,0,6,0,2,0,0,0,44,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',20,270,0,291,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',14,183,0,1531,1,0,0,0,2691,0,0,0,0,0,0,5,15,35,1,1091,0,1,11,4,0,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',18,235,0,2271,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',18,221,0,2271,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',20,185,0,231,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',0,202,0,2201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',2,287,-0.02,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,258,-0.01,161,1,0,0,0,251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,179,0.05,1101,1,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',6,236,0,1111,1,0,0,0,2121,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,263,0,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,263,0.05,241,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',6,263,-0.01,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,263,0,2401,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,163,0,1141,1,0,0,0,251,1,0,0,0,0,0,1,10,0,0,0,0,0,0,6,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',6,163,0.01,181,1,0,0,0,231,1,0,0,0,0,0,0,22,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,278,0,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',6,278,0.05,241,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',6,278,-0.01,2381,0,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',6,278,0,2391,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',11,288,0.01,2381,1,11,0,0,0,3,0,0,0,1,0,0,13,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',11,288,0,241,1,1,0,0,0,1,0,0,0,0,0,0,112,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',11,303,0.01,2381,0,11,0,0,0,3,0,0,0,1,0,0,13,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',11,303,0,241,0,1,0,0,0,1,0,0,0,0,0,0,112,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',11,303,0,2311,0,11,0,0,0,3,0,0,0,1,0,0,12,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',11,303,0,241,0,1,0,0,0,1,0,0,0,0,0,0,112,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',18,295,-0.02,161,1,0,0,0,271,2,0,0,0,0,0,0,6,0,0,126,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',19,169,0,1531,1,0,0,0,2691,0,0,0,0,0,0,5,15,35,1,1111,0,1,11,4,0,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',21,177,0,1221,1,0,0,0,2191,1,0,0,0,3,0,0,23,2,2,17,0,0,0,8,3,17,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',2,202,0,1461,1,0,0,0,2471,0,0,0,0,1,0,1,4,181,0,27,0,0,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',2,202,0.01,121,1,0,0,0,221,0,0,0,0,0,0,0,4,321,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',2,202,0,1201,1,0,0,0,2191,0,0,0,0,0,0,0,0,291,0,691,0,0,0,1,2,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',2,202,0.02,131,1,0,0,0,231,0,0,0,0,0,0,0,2,171,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Saturday',2,202,0,1101,1,0,0,0,2131,1,0,0,0,0,0,0,0,781,1,61,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
' Sunday',2,224,0.45,261,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Sunday',2,224,0,2111,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Sunday',2,224,0,2311,1,11,0,0,0,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Sunday',2,224,0.01,2381,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',16,195,0,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',16,195,-0.06,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
' Monday',16,243,0,291,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',18,202,-0.01,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
' Monday',22,159,-0.01,1201,1,0,0,0,2231,0,0,0,0,0,0,0,34,0,0,9,0,0,2,19,0,105,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',22,159,0.2,131,1,0,0,0,231,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',22,159,0.07,181,1,0,0,0,281,0,0,0,0,0,0,0,2,0,0,151,0,0,0,8,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',22,159,-0.02,1301,1,0,0,0,2271,4,0,0,0,0,0,1,36,3,3,103,0,0,1,12,2,37,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',22,159,0,1531,1,0,0,0,2691,0,0,0,0,0,0,5,15,35,1,1131,0,1,11,4,0,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,219,0.01,241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
